,Age,Hours per day,While working,Instrumentalist,Composer,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Fav genre_Classical,Fav genre_Country,Fav genre_EDM,Fav genre_Folk,Fav genre_Gospel,Fav genre_Hip hop,Fav genre_Jazz,Fav genre_K pop,Fav genre_Latin,Fav genre_Lofi,Fav genre_Metal,Fav genre_Pop,Fav genre_R&B,Fav genre_Rap,Fav genre_Rock,Fav genre_Video game music,Primary streaming service_Apple Music,Primary streaming service_No service,Primary streaming service_Other,Primary streaming service_Pandora,Primary streaming service_Spotify,Primary streaming service_YouTube Music
511,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,1,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
512,5,2,1,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,2,1,1,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
513,7,3,1,0,0,1,0,0,2,2,1,1,0,0,1,0,1,1,0,2,1,0,2,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
514,7,0,1,0,0,0,0,0,3,0,1,3,0,1,1,0,1,1,0,3,1,0,1,0,5,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
515,2,0,1,0,0,0,0,0,2,1,2,2,1,2,0,1,0,3,1,3,1,2,2,1,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
516,2,0,1,0,0,0,1,0,2,0,3,3,1,2,2,1,1,3,1,2,1,2,3,3,10,10,7,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,2,3,1,0,0,1,1,0,1,2,2,3,0,3,0,3,2,1,1,3,2,3,3,1,7,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
518,6,3,1,0,0,1,0,0,2,1,1,2,0,2,2,1,1,1,2,2,2,2,2,0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
519,2,0,0,0,0,1,0,0,1,0,3,0,0,2,0,1,1,3,1,3,0,0,0,0,5,9,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,2,0,1,1,0,0,0,0,3,0,0,1,1,2,2,1,1,3,0,2,2,1,1,3,7,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
521,2,3,1,0,0,1,1,0,1,2,1,3,0,2,3,1,2,3,0,2,1,2,2,1,7,6,7,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
522,6,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
523,7,2,1,0,0,0,1,0,1,1,0,1,1,1,1,1,2,0,0,2,3,0,2,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
524,3,1,0,1,1,1,1,0,3,0,1,2,1,1,3,1,2,3,3,1,2,0,3,3,8,8,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
525,2,1,1,1,0,0,1,0,3,0,3,0,0,0,1,0,0,1,0,2,0,1,1,2,8,7,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
526,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,2,1,2,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
527,8,1,1,1,0,0,0,0,3,1,0,1,0,0,1,1,0,1,1,2,0,0,0,2,7,3,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528,2,1,0,0,1,1,0,0,1,2,3,2,0,1,0,0,0,0,1,3,3,1,2,0,8,7,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
529,6,0,0,0,0,1,1,0,2,0,2,2,1,0,3,0,1,1,1,2,1,0,2,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
530,2,0,1,0,0,0,1,0,0,0,2,0,0,1,2,3,1,1,0,3,2,1,1,0,8,6,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
531,1,0,1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,3,2,2,1,1,3,3,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
532,7,0,0,0,0,0,0,0,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
533,6,0,1,1,0,0,0,0,2,0,0,1,3,0,2,0,1,0,0,2,2,0,1,0,6,4,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534,2,2,1,0,0,1,1,0,0,0,2,1,0,3,0,3,2,0,0,3,3,3,2,1,8,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
535,1,2,1,0,0,1,1,0,0,0,2,0,0,2,0,3,1,1,0,3,3,2,1,1,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
536,2,1,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,1,3,0,2,3,2,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
537,5,0,0,0,0,0,0,0,2,2,0,0,0,3,2,1,1,0,1,3,2,2,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
538,2,2,1,1,1,1,1,0,0,1,2,3,0,1,1,2,0,1,3,2,0,1,3,2,8,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
539,7,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
540,2,1,1,1,1,1,0,0,2,2,0,1,1,1,0,0,0,0,3,0,1,1,1,0,7,8,4,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
541,2,0,1,0,0,0,0,0,1,3,2,0,0,2,2,2,1,0,0,2,0,2,2,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
542,1,1,1,1,0,1,0,0,0,1,0,0,2,1,1,1,1,2,1,3,2,2,3,2,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
543,1,0,1,1,0,1,1,0,1,0,0,1,0,2,0,3,1,0,0,3,0,2,0,0,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
544,3,0,1,0,0,1,0,0,0,0,2,2,0,2,2,0,1,2,0,2,2,2,2,2,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
545,2,0,0,0,0,1,1,0,1,0,0,0,0,3,1,0,0,0,1,2,1,3,1,3,6,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
546,2,0,1,1,1,1,0,0,2,0,2,0,0,1,1,0,0,1,3,2,0,1,3,1,5,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
547,2,1,1,0,0,1,1,0,2,0,0,0,0,2,0,3,0,1,0,2,3,1,2,1,8,4,7,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,2,1,1,0,0,1,0,0,0,0,3,0,0,3,1,1,1,1,1,3,2,3,1,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
549,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,3,0,8,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
550,1,2,1,0,1,1,0,0,1,0,1,0,2,3,2,0,0,2,0,2,2,3,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
551,3,1,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,2,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
552,2,1,1,0,0,0,0,0,1,1,2,1,0,3,1,1,0,1,1,3,1,3,1,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
553,2,0,1,0,0,1,0,0,0,0,0,0,2,3,1,0,1,1,0,2,3,3,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
554,2,0,1,0,0,0,0,0,2,1,1,0,3,1,2,1,1,1,0,1,0,0,0,3,4,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
555,2,0,1,0,1,1,0,0,2,1,2,0,0,1,2,1,0,2,0,3,1,0,2,2,5,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
556,2,1,1,0,0,1,1,0,2,1,1,2,1,2,1,1,1,1,1,2,1,2,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
557,2,1,1,0,0,1,1,0,1,0,2,0,0,3,0,1,1,1,2,3,1,3,3,1,10,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
558,1,0,1,1,1,1,0,0,3,1,0,1,1,1,2,2,1,2,1,3,3,1,2,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
559,2,2,1,1,0,1,0,0,2,2,1,0,0,2,0,1,0,1,2,2,0,2,3,2,8,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
560,2,0,1,0,0,0,0,0,2,1,0,0,0,2,1,0,0,3,1,3,3,2,3,1,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
561,2,0,0,0,0,1,0,0,1,1,2,1,0,3,1,3,1,1,2,3,2,2,3,1,4,5,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
562,2,2,1,0,0,1,1,0,2,1,1,3,0,1,1,0,1,2,1,3,1,1,3,3,10,10,8,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
563,1,1,1,1,0,0,1,0,1,0,2,0,0,1,2,3,2,2,0,3,1,2,0,0,10,2,7,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
564,2,1,0,1,1,1,0,0,0,0,0,1,0,2,3,0,1,0,3,1,2,2,2,1,9,6,8,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
565,2,1,1,0,0,1,1,0,1,1,1,0,0,3,2,0,0,1,0,3,3,3,3,1,6,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
566,1,1,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,2,0,3,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
567,7,0,1,0,0,0,0,0,3,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,10,10,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
568,1,2,1,0,0,1,0,10,0,1,2,1,0,1,1,0,0,0,3,2,0,3,1,2,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
569,2,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,3,3,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
570,5,1,1,0,0,1,1,0,1,2,1,1,1,3,1,2,1,0,2,1,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
571,3,1,1,0,0,1,0,0,3,0,3,0,0,0,2,0,1,1,0,2,0,0,1,1,5,6,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,2,1,1,0,0,1,1,0,2,0,0,0,0,0,2,1,0,3,0,1,2,0,0,3,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
573,3,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,2,1,3,0,3,0,3,10,8,8,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
574,2,1,1,1,0,1,1,0,1,2,3,0,1,3,1,2,2,2,1,2,3,2,1,2,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
575,2,2,1,0,0,1,1,0,0,0,3,0,0,3,0,0,0,3,0,3,3,3,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,2,2,1,0,0,0,0,0,2,1,1,1,3,2,1,2,3,1,1,3,2,2,2,2,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
577,1,0,1,0,0,1,0,0,0,0,2,0,0,1,2,0,0,2,1,1,1,0,2,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
578,2,0,0,0,0,0,0,0,0,1,2,2,0,1,1,2,2,3,0,3,1,1,2,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
579,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,3,2,2,6,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
580,3,0,1,0,0,1,1,0,1,1,1,0,1,2,1,3,0,2,0,3,2,2,2,3,8,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
581,2,3,0,0,0,0,1,0,0,2,2,3,0,3,1,3,0,0,2,2,3,3,3,3,8,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
582,6,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,1,0,0,1,1,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
583,3,3,1,1,1,1,0,0,2,2,0,1,0,2,2,0,2,2,1,2,2,2,3,0,8,6,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
584,3,0,1,0,0,1,1,0,0,1,2,0,0,2,0,1,2,0,0,3,2,2,2,0,6,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
585,2,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0,2,0,3,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
586,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
587,2,4,1,1,1,1,0,0,2,2,2,2,1,2,2,2,1,1,3,3,2,2,3,0,10,10,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
588,4,2,1,0,0,1,1,0,2,2,2,2,0,3,1,1,2,1,2,3,2,3,3,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
589,2,4,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,1,2,2,0,0,3,2,7,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
590,2,0,1,1,0,1,1,0,3,0,1,1,0,0,2,0,1,2,0,3,1,0,3,0,8,7,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,6,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
592,3,0,1,0,0,1,0,0,1,0,3,0,0,3,1,1,2,2,0,3,3,1,0,2,10,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
593,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,3,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
594,2,3,1,1,1,1,1,0,1,0,1,0,3,2,2,0,2,3,0,2,3,2,0,2,3,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,2,3,1,0,0,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,5,9,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
596,3,3,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,2,3,2,7,6,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
597,2,3,1,1,0,1,0,0,2,0,2,1,1,1,2,0,0,0,3,1,1,0,3,3,10,7,8,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
598,1,5,1,1,0,1,0,0,3,0,1,1,2,3,0,1,3,1,2,1,0,3,3,2,0,3,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
599,2,2,1,0,0,1,1,0,1,0,3,0,0,2,1,3,3,3,0,3,3,3,1,2,0,2,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,2,1,1,1,0,0,1,0,2,1,2,0,2,2,0,3,3,1,0,2,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
601,2,3,1,0,0,1,0,0,3,0,1,0,0,3,3,0,1,3,0,1,2,2,3,1,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,2,3,2,2,3,2,5,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
603,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
604,2,0,1,1,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,2,3,3,0,0,5,4,3,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605,1,1,1,1,0,1,1,0,1,0,1,0,0,3,3,3,0,2,0,3,3,3,3,2,2,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606,2,0,1,0,0,1,1,0,3,3,1,2,1,2,2,0,0,3,1,2,0,2,2,3,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
607,2,0,0,0,0,1,1,0,3,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608,2,0,1,1,1,1,1,0,2,0,1,0,0,2,2,0,0,1,0,2,2,3,2,2,7,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
609,2,0,1,1,0,0,1,0,2,0,0,3,2,1,0,0,0,0,0,1,0,1,2,0,7,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,3,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
611,2,5,1,0,0,1,1,0,2,1,3,1,1,2,2,1,0,2,3,2,1,2,3,1,7,10,4,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
612,2,0,1,0,0,1,0,0,1,0,0,3,0,1,1,1,0,2,1,3,1,1,3,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
613,2,0,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,2,0,0,3,1,5,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
614,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,3,2,8,9,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
615,3,0,1,0,0,1,1,0,1,0,0,2,0,2,1,0,0,0,3,2,2,2,3,2,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
616,2,0,1,0,0,1,1,0,1,1,1,1,0,2,2,1,2,2,3,3,2,2,3,1,7,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
617,1,1,1,1,0,1,0,0,2,2,2,0,0,0,0,1,0,1,3,3,0,1,3,0,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
618,2,0,0,0,0,1,1,0,1,0,2,1,0,0,2,1,0,1,1,2,1,0,2,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
619,2,1,1,1,1,1,1,0,1,1,1,1,0,2,3,0,2,1,3,1,2,1,3,1,6,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,3,2,0,2,3,3,6,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
621,1,2,1,1,1,1,1,0,2,0,0,1,0,1,2,0,0,1,3,2,0,2,3,2,7,4,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
622,3,3,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,3,3,3,1,2,0,2,6,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
623,3,1,1,0,0,1,1,0,1,2,2,1,0,3,0,0,3,2,1,3,1,3,2,1,8,5,3,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,5,2,1,0,1,1,1,0,3,2,2,3,0,2,1,0,1,0,1,1,1,1,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
625,2,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,3,2,3,2,3,2,2,7,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
626,2,1,1,0,0,1,1,0,2,3,1,3,0,2,0,0,0,1,2,3,2,2,3,1,4,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
627,2,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
628,1,1,1,0,0,1,1,0,1,0,2,1,0,1,0,1,0,0,3,2,2,2,3,1,10,7,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
629,2,0,0,0,0,1,1,0,2,2,1,3,1,1,3,0,0,0,0,3,1,1,3,0,10,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
630,2,0,1,1,0,0,1,0,2,0,1,2,1,0,1,0,2,2,1,3,2,0,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
631,2,2,1,0,0,1,0,0,0,1,2,3,0,1,1,0,2,2,0,1,1,1,3,2,8,7,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
632,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,3,0,0,3,2,10,5,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
633,3,0,1,0,0,1,0,0,3,1,2,1,0,1,1,1,1,2,2,2,0,3,3,3,9,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
634,2,1,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,3,0,0,0,3,2,5,2,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
635,5,3,1,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,4,8,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
636,4,0,1,0,0,1,1,0,2,1,0,0,1,1,0,2,2,1,3,3,2,0,3,3,7,8,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
637,2,0,1,0,0,1,1,0,1,2,3,2,0,2,1,0,2,1,1,2,1,2,3,0,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
638,1,4,1,0,1,1,1,0,1,2,1,1,0,3,0,3,1,2,3,3,2,3,3,2,10,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,10,10,10,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
640,2,2,1,0,0,1,1,0,2,2,1,2,0,2,2,2,1,1,1,2,2,2,2,1,3,7,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
